Cuerpo;Sentido
RT @Barbara_Travsti: #TheVoiceChile #TheVoiceKO pq ahora todas cantan asi !!! una mezcla entre adele y el bibrato de shakira, cabras weonas…;Negativo
RT @koke1975: Csm la mina pa desafiná #TheVoiceKO #TheVoiceChile;Negativo
RT @Barbara_Travsti: #TheVoiceChile #TheVoiceKO pq ahora todas cantan asi !!! una mezcla entre adele y el bibrato de shakira, cabras weonas…;Negativo
RT @Barbara_Travsti: #TheVoiceChile #TheVoiceKO pq ahora todas cantan asi !!! una mezcla entre adele y el bibrato de shakira, cabras weonas…;Negativo
Csm la mina pa desafiná #TheVoiceKO #TheVoiceChile;Negativo
#TheVoiceChile #TheVoiceKO pq ahora todas cantan asi !!! una mezcla entre adele y el bibrato de shakira, cabras weonas...;Negativo
No canta mal la niña, pero creo que está matando esa canción de Ellie Goulding sinceramente � #TheVoiceChile;Negativo
Hasta ahora no me gusta  #TheVoiceChile;Negativo
@TheVoiceChile buenisimo hoy !!!♥♥♥♥♥!!!;Positivo
Lucas, zorrón insoportable, pero con una voz única. Aún así, ojalá no gane el #KnockOut #TheVoiceChile;Negativo
RT @CaroBT97: Me gustó la versión de Esteban ����� #TheVoiceKO #TheVoiceChile;Positivo
RT @Chelalada: Le salió bacán la canción de la Ariana a Esteban. #TheVoiceChile #TheVoiceKO;Positivo
A dios le pido k heche a ese wn.puta k desafinado  #TheVoiceChile #TheVoiceBatallas;Negativo
esa cancion de mierda Iris de Go Go Dolls me carga....y siempre la cantan los wnes #TheVoiceChile https://t.co/beIjqPbCe2;Negativo
Fonsi tiene buenas voces eb su equipo #TheVoiceChile;Positivo
Me cargó esta temporada de #thevoicechile #thevoiceko;Negativo
Ooohhhh weon estoy con ataques compulsivos!! VAMOS LUCAS CTM!!!  #TheVoiceChile;Positivo
"RT @Chelalada: Xq es tan penca esta temporada si la del año pasado fue re bacán;( las segundas partes nunca son buenas parece #TheVoiceChil…";Negativo
RT @Aracellii97: Biiiien !!! Muy buena elección!! Que bueno que eligiera a Clari ���  #TheVoiceKO #TheVoiceChile;Positivo
Que malas canciones escoje este wn de Álvaro, pésimo gusto musical. #TheVoiceChile;Negativo
Biiiien !!! Muy buena elección!! Que bueno que eligiera a Clari ���  #TheVoiceKO #TheVoiceChile;Positivo
ES BROOOOMA QUE GANOOOOOO LA WEONA QUE CANTA COMO EL PIIIIIIIIIIIIICOOO? Ctmmmm #thevoicechile #SamsungTheVoice;Negativo
"RT @Chelalada: Xq es tan penca esta temporada si la del año pasado fue re bacán;( las segundas partes nunca son buenas parece #TheVoiceChil…";Negativo
"Xq es tan penca esta temporada si la del año pasado fue re bacán;( las segundas partes nunca son buenas parece #TheVoiceChile #TheVoiceKO";Negativo
RT @CataAlvarezI: De los peores knockout de la temporada. Ayayai, mis pobres oídos #TheVoiceChile #TheVoiceKO;Negativo
"RT @_Scodelario: Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
RT @CataAlvarezI: De los peores knockout de la temporada. Ayayai, mis pobres oídos #TheVoiceChile #TheVoiceKO;Negativo
RT @Rongodie: #ThevoiceChile 0 talento, Voces nada fuera de lo común y para peor : coaches repetidos y pencas. El peor : Álvaro López �;Negativo
#TheVoiceChile orgulloso?? En serio ?? Mmm malitos todos;Negativo
"RT @_Scodelario: Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
"RT @_Scodelario: Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
#ThevoiceChile 0 talento, Voces nada fuera de lo común y para peor : coaches repetidos y pencas. El peor : Álvaro López �;Negativo
No me gustó ninguno #TheVoiceChile;Negativo
"RT @_Scodelario: Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
"RT @_Scodelario: Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
RT @Maquetita: En #TheVoiceChile dejaron lo peor para el final?..,uta los cabros malooooos;Negativo
"RT @_Scodelario: Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
De los peores knockout de la temporada. Ayayai, mis pobres oídos #TheVoiceChile #TheVoiceKO;Negativo
RT @Sofi_ta: No me gusta nadie de este equipo, partiendo x el coach, penca el tipo #TheVoiceKO #TheVoiceChile;Negativo
"Díganle al \""voz privilegiada\"" que canta como el pico, así tal cual @TheVoiceChile #TheVoiceKO";Negativo
"Me carga esa canción, igual me la sé... \"" mi loco amor del verano sigue aquí..♫  #TheVoiceChile #TheVoiceKO";Negativo
las voces pencas locoo!!!  #thevoiceKo @TheVoiceChile;Negativo
En #TheVoiceChile dejaron lo peor para el final?..,uta los cabros malooooos;Negativo
Esa canción es tan fácil y no lo logra con las notas ni con la interpretación.. #palacasacontuamordeverano #TheVoiceKO #TheVoiceChile;Negativo
Que chucha las canciones que escogió álvaro??? La única que salva es la de los beatles #thevoicechile;Negativo
Mala tu wea #TheVoiceChile;Negativo
No me gusto su versión #TheVoiceChile;Negativo
No me gusta nadie de este equipo, partiendo x el coach, penca el tipo #TheVoiceKO #TheVoiceChile;Negativo
Que hijo de puta el papá de la Clari. Me recuerda a mi papá � #thevoicebatallas #TheVoiceChile;Negativo
Fome , fome la elección de Nicole� #TheVoiceChile;Negativo
Dándole todo el apoyo a nuestro coach favorito @LuisFonsi #EquipoFonsi @TheVoiceChile #KnockOuts https://t.co/1xmWlLsV9S;Positivo
Si canta bien la canción de The Weeknd la amo #TheVoiceChile;Positivo
@TheVoiceChile Creo que Nicole privilegió la historia más que la voz. Mal. Esto es The Voice, no The History.;Negativo
La voz que menos llego es la que eligió Nicole, pésima elección  #TheVoiceChile;Negativo
Queee!? Esto es horrible nunca más veré #thevoicechile  #TheVoiceKO simplemente creo que está arreglado;Negativo
#TheVoiceChile Biennnnn Esteban eres el mejor por fin le achunto  Nicole!!!!!;Positivo
Le salió bacán la canción de la Ariana a Esteban. #TheVoiceChile #TheVoiceKO;Positivo
RT @rosavillegasc: nicole te cagaste a esteban con la cancion #TheVoiceChile;Negativo
nicole te cagaste a esteban con la cancion #TheVoiceChile;Negativo
Malisima versión de los Chancho!!!! #TheVoiceChile;Negativo
RT @CaroBT97: Me gustó la versión de Esteban ����� #TheVoiceKO #TheVoiceChile;Positivo
Me gustó la versión de Esteban ����� #TheVoiceKO #TheVoiceChile;Positivo
@thevoiceChile_ realmente un asco de coach que onda la hipoacusia de Nicole !!!! Luciano por lejos el mejor!;Negativo
notable! buena preparación para los show en vivo #equiponicole #TheVoiceChile  @thevoiceChile_  @hectorpalma_m https://t.co/0fYsQCSuVs;Positivo
Malisimoooooooooooooooooooooooo  Cristian deberia haber ganado!  Son todos buenos ..pero el ..tiene mas proyeccion! https://t.co/g7QQzZwbl1;Negativo
@TheVoiceChile �mala elección Álvaro!  Lejos debía ganar @Greycerro;Negativo
Que rico despertar y leer todos sus mensajes de apoyo! Gracias! ���✌�️ #thevoicechile https://t.co/LfYNy5VPlU;Positivo
RT @TheVoiceChile: ¡Seca María Jesús! Nos vemos en los shows en vivo � #TheVoiceKO https://t.co/Tj8zNazubg;Positivo
@enganadoChillan no se si será delito pero q #alvarolopez no sepa ni wea de música daña mi honra como televidente que soy #TheVoiceChile;Negativo
RT @TheVoiceChile: ¡Ya tenemos al primer finalista de la noche! � Felicitaciones Gonzalo ��� #TheVoiceKO https://t.co/V0QctDTuoX;Positivo
RT @TheVoiceChile: ¡Último finalista de la noche! � Felicitaciones Sergio ��� #TheVoiceKO https://t.co/uUEW3kcDZo;Positivo
RT @Ana_Torroja: Suerte a todos!! A dar lo mejor! Nos vemos ahora en @TheVoiceChile #Knockout #teamana�� https://t.co/Tz3QuR2e9s;Positivo
Vamos con todooo!! @sergiolagosh !! ������ A los shows en vivo! #TheVoiceChile https://t.co/8KA017vJqV;Positivo
RT @sheisangieee: Me retiró indignada!! No veo más #TheVoiceChile como la Ana no elegio a la Valentina �;Negativo
RT @francosanzanam: Seca la valentina! Me gusta �� #TheVoiceKO #TheVoiceChile;Positivo
RT @gonzalo_sorich: Gracias a todos por sus palabras y su apoyo ���✌�️ #TheVoiceChile https://t.co/opRYchtCXu;Positivo
RT @gonzalo_sorich: Gracias a todos por sus comentarios! Gracias por el apoyo, nos vemos en los shows en vivo! #TheVoiceChile �✌�️;Positivo
No lo puedo creer � en que estabas pensando Ana. ☹️ Era mi favorita @lilaccwine #TheVoiceChile;Negativo
RT @Ana_Torroja: Suerte a todos!! A dar lo mejor! Nos vemos ahora en @TheVoiceChile #Knockout #teamana�� https://t.co/Tz3QuR2e9s;Positivo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
RT @amberriie: noooo, estupido mi James idiotaaa!!!!!! T_T #TheVoiceKO #TheVoiceChile;Negativo
RT @gonzalo_sorich: Gracias a todos por sus palabras y su apoyo ���✌�️ #TheVoiceChile https://t.co/opRYchtCXu;Positivo
RT @TheVoiceChile: ¡Ya tenemos al primer finalista de la noche! � Felicitaciones Gonzalo ��� #TheVoiceKO https://t.co/V0QctDTuoX;Positivo
@TheVoiceChile #TheVoiceKO  que manera de ver como destruyen pequeños grandes talentos con su basura de programa....;Negativo
RT @francosanzanam: Seca la valentina! Me gusta �� #TheVoiceKO #TheVoiceChile;Positivo
RT @eduhf: Me gusta valentina, ojala gane ella #TheVoiceKO #TheVoiceChile;Positivo
RT @sheisangieee: Me retiró indignada!! No veo más #TheVoiceChile como la Ana no elegio a la Valentina �;Negativo
Estoy enamorá del @sergiolagosh #TheVoiceChile;Positivo
RT @TheVoiceChile: ¡Seca María Jesús! Nos vemos en los shows en vivo � #TheVoiceKO https://t.co/Tj8zNazubg;Positivo
RT @OscarLoyola5: @TheVoiceChile @ParraTutuparra grande.. Vamos de aquí a ganar de voice. Qué gran talento;Positivo
RT @morex87: Nicole se acaba de equivocar cuáticamente... #TheVoiceKO #TheVoiceChile;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
Hice un zapping y llegue a #TheVoiceKO @TheVoiceChile , luego de ver @factorxf y me puse a llorar de la vergüenza de esta temporada, MAL;Negativo
No veré más #TheVoiceChile me carga @nicolemusica y ana torroja no se porque elijen tan mal que rabia, me imagino si no fueran músicos ���;Negativo
RT @gonzalo_sorich: Gracias a todos por sus comentarios! Gracias por el apoyo, nos vemos en los shows en vivo! #TheVoiceChile �✌�️;Positivo
RT @ddanini: Hoy es la noche de las malas elecciones #Nicole era #Luciano � #TheVoiceChile @TheVoiceChile;Negativo
RT @gonzalo_sorich: Gracias a todos por sus palabras y su apoyo ���✌�️ #TheVoiceChile https://t.co/opRYchtCXu;Positivo
RT @Ana_Torroja: Suerte a todos!! A dar lo mejor! Nos vemos ahora en @TheVoiceChile #Knockout #teamana�� https://t.co/Tz3QuR2e9s;Positivo
@TheVoiceChile ARREGLADO HIJOS DE LA GRAN PUTA MADRE!!!!! , NUNCA ELÍGEN CHÍCAS HERMOSAS , POR QUÉ ERES ASÍ #AnaTorreja OJAL´`A TE MUERAS;Negativo
Qué bello el hermanito de #sergiolagos #thevoicechile;Positivo
Sergio lagos tienes que ganar..... Me encanta su voz  #thevoiceko #TheVoiceChile;Positivo
#TheVoiceChile Que las caga Ana :(;Negativo
RT @sebaivnun: @nicolemusica  no tienes idea cómo le pudo haber marcado a él la situación de bullying. Lo que dijiste se escuchó pésimo #Th…;Negativo
RT @sebaivnun: @nicolemusica  no tienes idea cómo le pudo haber marcado a él la situación de bullying. Lo que dijiste se escuchó pésimo #Th…;Negativo
RT @cesarf65: She can really sing in English. And the winner is ...Valentina!!! Se pasó la chiquilla está para cantar bien!!!  #TheVoiceKO…;Positivo
Me retiró indignada!! No veo más #TheVoiceChile como la Ana no elegio a la Valentina �;Negativo
no sé ustedes, pero encuentro tan chanta a la nicole #TheVoiceChile;Negativo
RT @DaniBourdoelles: Por fin quedo alguien que me gusta � todo el éxito a Sergio Lagos #TheVoiceKO #TheVoiceChile;Positivo
Puros cuicos ... Jajaja ya no puedo parar, se que me debo leer del terror, pero es que ya es mucho  #TheVoiceChile;Negativo
@TheVoiceChile fome �;Negativo
Por fin quedo alguien que me gusta � todo el éxito a Sergio Lagos #TheVoiceKO #TheVoiceChile;Positivo
She can really sing in English. And the winner is ...Valentina!!! Se pasó la chiquilla está para cantar bien!!!  #TheVoiceKO #TheVoiceChile;Positivo
¡Último finalista de la noche! � Felicitaciones Sergio ��� #TheVoiceKO https://t.co/uUEW3kcDZo;Positivo
RT @francosanzanam: Seca la valentina! Me gusta �� #TheVoiceKO #TheVoiceChile;Positivo
Seca la valentina! Me gusta �� #TheVoiceKO #TheVoiceChile;Positivo
Elijan a puros weones desafinados en #TheVoiceChile;Negativo
RT @fr_ceballos: No me gusto mucho su versión de la canción #TheVoiceChile;Negativo
RT @Don__Carlos__: #Coldplay y #lluvia cosa más rica #TheVoiceChile;Positivo
"Me encanta el \""color de voz\"", la textura y todo aquello que tiene la voz de @sergiolagosh! ������ prueba superada! ����☺️� #TheVoiceChile";Positivo
RT @fr_ceballos: No me gusto mucho su versión de la canción #TheVoiceChile;Negativo
#Coldplay y #lluvia cosa más rica #TheVoiceChile;Positivo
@TheVoiceChile el mas penca la vieja no tiene oído;Negativo
No me gusto mucho su versión de la canción #TheVoiceChile;Negativo
RT @DaniBourdoelles: Voy por Sergio Lagos �� #TheVoiceChile #TheVoiceKO;Positivo
@TheVoiceChile suerte Yerdi;Positivo
@TheVoiceChile grande NICOLAS;Positivo
Voy por Sergio Lagos �� #TheVoiceChile #TheVoiceKO;Positivo
La voz de Sergio ctm lo amo #TheVoiceChile;Positivo
RT @TheVoiceChile: ¡Ya tenemos al primer finalista de la noche! � Felicitaciones Gonzalo ��� #TheVoiceKO https://t.co/V0QctDTuoX;Positivo
RT @gonzalo_sorich: Gracias a todos por sus palabras y su apoyo ���✌�️ #TheVoiceChile https://t.co/opRYchtCXu;Positivo
Esta bueno #TheVoiceChile;Positivo
Uyyy si es tan lindo, le dio fav a mi twets Sergio Lagos ��  #TheVoiceChile #TheVoiceKO;Positivo
RT @darlingofmalik: Voy por Sergio, que temaso! #TheVoiceChile #TheVoiceKO;Positivo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
@TheVoiceChile que bacán!!!! ������������;Positivo
@TheVoiceChile qué penca que los coach le elijan malas o fomes canciones a sus cantantes;Negativo
Voy por Sergio, que temaso! #TheVoiceChile #TheVoiceKO;Positivo
RT @darlingofmalik: Grande Anaaa, aprende Nicol... Da criticas constructivas con las palabras correctas #TheVoiceChile #TheVoiceKO;Positivo
RT @darlingofmalik: Grande Anaaa, aprende Nicol... Da criticas constructivas con las palabras correctas #TheVoiceChile #TheVoiceKO;Positivo
RT @darlingofmalik: Grande Anaaa, aprende Nicol... Da criticas constructivas con las palabras correctas #TheVoiceChile #TheVoiceKO;Positivo
RT @darlingofmalik: Grande Anaaa, aprende Nicol... Da criticas constructivas con las palabras correctas #TheVoiceChile #TheVoiceKO;Positivo
@TheVoiceChile Me encanta!! ♥;Positivo
RT @darlingofmalik: Grande Anaaa, aprende Nicol... Da criticas constructivas con las palabras correctas #TheVoiceChile #TheVoiceKO;Positivo
Guapa y sabia @Ana_Torroja  Lejos la mejor couch  #TheVoiceChile;Positivo
Grande Anaaa, aprende Nicol... Da criticas constructivas con las palabras correctas #TheVoiceChile #TheVoiceKO;Positivo
RT @morex87: Nicole se acaba de equivocar cuáticamente... #TheVoiceKO #TheVoiceChile;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
RT @CaroBT97: @thevoiceChile_ me gusta como cantan  Luciano y Nicolás � #TheVoiceKO #TheVoiceChile;Positivo
RT @Ana_Torroja: Suerte a todos!! A dar lo mejor! Nos vemos ahora en @TheVoiceChile #Knockout #teamana�� https://t.co/Tz3QuR2e9s;Positivo
Vamos @sergiolagosh �� canción perfecta � #TheVoiceChile;Positivo
RT @LorennaGA: ¿Qué onda la voz de Sergio? Lo amo � #TheVoiceChile #TheVoiceKO;Positivo
Hoy es la noche de las malas elecciones #Nicole era #Luciano � #TheVoiceChile @TheVoiceChile;Negativo
RT @Paulgonzalezm: #TheVoiceChile hace rato que no busca una voz, cambien el nombre, gracias!;Negativo
Me gusta valentina, ojala gane ella #TheVoiceKO #TheVoiceChile;Positivo
RT @morex87: Nicole se acaba de equivocar cuáticamente... #TheVoiceKO #TheVoiceChile;Negativo
¿Qué onda la voz de Sergio? Lo amo � #TheVoiceChile #TheVoiceKO;Positivo
RT @aiortegat: Grande sergioo!!!! Tremendo edte gallo!! #TheVoiceChile #sergiolagos @sergiolagosh;Positivo
Por favor es thevoice CHILE! no queremos más q canten en ingles, si quieren cantantes en ingles en otro lado#TheVoiceBatallas#TheVoiceChile;Negativo
@TheVoiceChile @canal13 hoy se han equivocado toda la noche;Negativo
Grande sergioo!!!! Tremendo edte gallo!! #TheVoiceChile #sergiolagos @sergiolagosh;Positivo
@TheVoiceChile @canal13 dejar fuera a luciano es el mayor error que pudo haber echo nicole....;Negativo
RT @camialvaradob: puta Nicole por la mrd! ahora donde veré a Luciano � #TheVoiceChile;Negativo
@TheVoiceChile me aburrió el programa,fosme����;Negativo
Sólo por la canción que le dieron, quiero que gane la mina!! Amo Nobody\'s Perfect wn � #TheVoiceKO #TheVoiceChile;Positivo
Nicole se acaba de equivocar cuáticamente... #TheVoiceKO #TheVoiceChile;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
#TheVoiceChile hace rato que no busca una voz, cambien el nombre, gracias!;Negativo
@TheVoiceChile lo dije estan eligiendo a los peores mejor vean el programa de los gordos esta mas interesante;Negativo
RT @Ana_Torroja: Suerte a todos!! A dar lo mejor! Nos vemos ahora en @TheVoiceChile #Knockout #teamana�� https://t.co/Tz3QuR2e9s;Positivo
Nicole y la putis, las cago en serio #TheVoiceChile;Negativo
Impresionante el impacto escénico y la calidad vocal, fusión de Boy George y Sam Smith, de Nicolas en #TheVoiceChile;Positivo
RT @andre_sin_a: #TheVoiceChile #EquipoNicole Ay, el Luciano es como un Alex Ubago, sentí maripositas con su voz tan dulce, tan auténtica,…;Positivo
@TheVoiceChile bien!! Tremenda voz y actitud de artista,;Positivo
Amor eterno a Nicolás, amo su voz #TheVoiceKO #TheVoiceChile;Positivo
Nicolas canto una canción de Diva y el es una gran Diva, me gusta su voz y actitud #TheVoiceChile  #TheVoiceKO;Positivo
La Nicole se perdió la media voz��� aguante Luciano �������� #TheVoiceChile;Positivo
@TheVoiceChile que mal�;Negativo
Me encanta Nicole pero con Nicolás se me cayó,  el oído por las patas! El wn no es para estar ahí!  Canta mal! #TheVoiceChile;Negativo
Biennnn @nicolemusica te amor por la chucha. No me has defraudado con ninguna de tus elecciones #TheVoiceKO #TheVoiceChile;Positivo
@TheVoiceChile Que asco Fonsi!! Eliminó a la mejor voz de The Voice: James Robledo�;Negativo
#TheVoiceChile #EquipoNicole Ay, el Luciano es como un Alex Ubago, sentí maripositas con su voz tan dulce, tan auténtica, tan tímida �;Positivo
@TheVoiceChile Nicolas tremendo artista, seco!!;Positivo
@TheVoiceChile Nicole, metiste la pata con tu eleccion Luciano tiene una voz maravillosa.;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
Color con Nicolas ...no me gusta su voz #TheVoiceChile;Negativo
RT @Naatii_2301: Si queda Nicolás no veo más esta huea lo juro! #thevoiceko #TheVoiceChile;Negativo
Creo q eligen como el orto las canciones, no siento q vayan cn la voz de cada uno #TheVoiceChile #TheVoiceKO;Negativo
RT @Naatii_2301: Si queda Nicolás no veo más esta huea lo juro! #thevoiceko #TheVoiceChile;Negativo
RT @sebaivnun: @nicolemusica  no tienes idea cómo le pudo haber marcado a él la situación de bullying. Lo que dijiste se escuchó pésimo #Th…;Negativo
Muy bien Nicole!!!, grande Nicolás! mi Adam Lambert Jr!!!! #TheVoiceChile #thevoiceKo;Positivo
RT @Naatii_2301: Si queda Nicolás no veo más esta huea lo juro! #thevoiceko #TheVoiceChile;Negativo
Nicole y la ctm, te me fuiste al carajo. Cristián tenía que ganar #thevoicechile;Negativo
RT @sebaivnun: @nicolemusica  no tienes idea cómo le pudo haber marcado a él la situación de bullying. Lo que dijiste se escuchó pésimo #Th…;Negativo
RT @TheVoiceChile: ¡Felicitaciones! Anselmo es el primer finalista de #TheVoiceChile #TheVoiceKO ��✌ https://t.co/i3xu7tnJDn;Positivo
@TheVoiceChile Nicolas??????!!! ��������� es un chiste este programa.. Hasta acá llego mi sintonía de esta basura;Negativo
Puta la huea oh! Yo que amaba al pollito de Luciano �� @TheVoiceChile @canal13;Negativo
puta Nicole por la mrd! ahora donde veré a Luciano � #TheVoiceChile;Negativo
Biiiiien nico ctm!!!! ����� #TheVoiceChile #TheVoiceKO;Positivo
@TheVoiceChile escuchar esa version de zeppellin hace q sangren mis oidos, el gusto de destruir el rock;Negativo
Bien Nicole parece que por fin estoy de acuerdo con tus desiciones #TheVoiceChile #TheVoiceKO;Positivo
Aplausos para la primaaaa !! �� @TheVoiceChile  la hizo buena el Nico Yunge;Positivo
Oooohhh bien por Nicolás #TheVoiceChile Me encanta.;Positivo
RT @sebaivnun: @nicolemusica  no tienes idea cómo le pudo haber marcado a él la situación de bullying. Lo que dijiste se escuchó pésimo #Th…;Negativo
Bien Nico!! #TheVoiceChile #TheVoiceOk;Positivo
@nicolemusica  no tienes idea cómo le pudo haber marcado a él la situación de bullying. Lo que dijiste se escuchó pésimo #TheVoiceChile;Negativo
Me gusta Luciano y Cristian, cualquiera de los dos debería quedar ... La Diva le falta voz, buena pinta eso sí ���� #TheVoiceChile;Positivo
@TheVoiceChile vamos Yumbel!!!;Positivo
RT @IgnacioBasualto: Maaalas las tres versiones. Sin duda esta temporada es mil veces inferior a la anterior #TheVoiceChile;Negativo
Luciano excelente voz y presentación ��� #TheVoiceChile;Positivo
Me encantó la interpretación de Nicolás #TheVoiceChile;Positivo
@TheVoiceChile q horror de programa parece q el q peor canta ganará;Negativo
Si queda Nicolás no veo más esta huea lo juro! #thevoiceko #TheVoiceChile;Negativo
Esta fome #TheVoiceChile por eso deje de verlo, mejor #AlertaMaxima Hno, qui pa �;Negativo
@thevoiceChile_  Luciano es maravilloso!!!!! Que ganeee;Positivo
Me carga #TheVoiceChile cantan todos horrible, hasta el jurado;Negativo
Maaalas las tres versiones. Sin duda esta temporada es mil veces inferior a la anterior #TheVoiceChile;Negativo
Nicolàs tiene mucha versatilidad vocal y eso me gusta de él. #esonomas #queganenicolás #TheVoiceKO #TheVoiceChile;Positivo
Muy grave la voz de Nicolás para esa canción, me gusta con más brillo, más falsetes como ese último que hizo #TheVoiceChile;Negativo
Seco Nicolás ��� #TheVoiceChile;Positivo
RT @pablosho: La prima la está rompiendo oooe! #TheVoiceKO #TheVoiceChile �;Positivo
RT @TheVoiceChile: ¡Ya tenemos al primer finalista de la noche! � Felicitaciones Gonzalo ��� #TheVoiceKO https://t.co/V0QctDTuoX;Positivo
Hizo mierda el tema la prima ��� #TheVoiceChile #TheVoiceKO;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
RT @AlexSDL: de pasada veo  #TheVoiceChile QUE VERGUENZA escuchar Whole Lotta Love de Led Zeppelin..... terrible....;Negativo
La prima la está rompiendo oooe! #TheVoiceKO #TheVoiceChile �;Positivo
"RT @fransanhueza: Ay, lo amé. Voy por él (sí, aún sin haber escuchado a los demás). Cabros; ¡Eso es hacer propia una canción! #TheVoiceChil…";Positivo
@thevoiceChile_ me gusta como cantan  Luciano y Nicolás � #TheVoiceKO #TheVoiceChile;Positivo
ninguno de los 3 destaca lamentablemente #TheVoiceChile;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
de pasada veo  #TheVoiceChile QUE VERGUENZA escuchar Whole Lotta Love de Led Zeppelin..... terrible....;Negativo
RT @darlingofmalik: Nicol de mrda! Hay formas y  formas de decir las cosas... Cuando se tienen inseguridades todo es más complejo #TheVoice…;Negativo
Es tan linda la canción que cantó el shiquillo  #TheVoiceChile;Positivo
Tremendo clásico, vamos #Yumbel pese a q el cabro no es de mi comuna, Yumbel es una hermosa comuna vecina   #TheVoiceChile;Positivo
Me gusta el niño que no tiene expresión y un poco fome �� #TheVoiceChile #TheVoiceKo;Positivo
RT @amberriie: noooo, estupido mi James idiotaaa!!!!!! T_T #TheVoiceKO #TheVoiceChile;Negativo
Lo dice y lo vuelvo a decir Luciano tiene menos interpretación q una piedra. Se cayo la súper coach #TheVoiceChile;Negativo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
#TheVoiceKO  #TheVoiceChile que buena actuacion. Y que rica la Nicole ���;Positivo
Hay me gusto él y le tenía 0 fé!! #TheVoiceChile;Positivo
"RT @fransanhueza: Ay, lo amé. Voy por él (sí, aún sin haber escuchado a los demás). Cabros; ¡Eso es hacer propia una canción! #TheVoiceChil…";Positivo
"RT @fransanhueza: Sorry, a mí no me enamora nada; ni la canción ni su interpretación. #TheVoiceChile #TheVoiceKO";Negativo
Que hijo de puta sin respeto!! Con #LedZeppelin no wn! #TheVoiceChile #DestruyendoClásicos;Negativo
Era una gran canción de Led Zeppelin destruida #theVoiceko  #TheVoiceChile;Negativo
Que hueon mas bonito por la chuchaaaaaa #TheVoiceChile #TheVoiceKO;Positivo
@TheVoiceChile el ganador sera el mejor o el peor chao con tu programa cantan como el forro;Negativo
Es como desagradable él Cristián , pesaito de sangre, puede tener buena voz pero de simpatía en él escenario 0 #TheVoiceChile;Negativo
"Sorry, a mí no me enamora nada; ni la canción ni su interpretación. #TheVoiceChile #TheVoiceKO";Negativo
Me cargó ese wn, canta la raja pero 0 emoción #TheVoiceChile #TheVoiceKO;Negativo
Luciano, canción hecha para él #TheVoiceChile;Positivo
Desafina más q yo cantando en la ducha #TheVoiceChile;Negativo
RT @sebadonoso89: Puta el hueón desafinao! #TheVoiceChile  #TheVoiceKO;Negativo
RT @flechaveloz3: A Nicolás lo encuentro honesto, me gusta, tiene una onda like Adam Lambert, voy por él  #TheVoiceChile #TheVoiceKO;Positivo
RT @Augusto_Amm: afuera Jairo, afuera Pachara, afuera James...listo, no veré #TheVoiceChile en lo que queda de temporada;Negativo
RT @flechaveloz3: A Nicolás lo encuentro honesto, me gusta, tiene una onda like Adam Lambert, voy por él  #TheVoiceChile #TheVoiceKO;Positivo
RT @nela_candela: @TheVoiceChile mmmm..no es de mi gusto;Negativo
Ok. Primer doble de alvaro lopez.. Canta horribleee!!! #palacasa #TheVoiceKO #TheVoiceChile;Negativo
Me carga ese culiao de Conce QUIEN SOOOOS QUIEN TE CREEES RIDICULO #TheVoiceChile #TheVoiceKO;Negativo
Felicidades  #MariaJesus ganaste los #Fonsiknockouts #knockouts  pasaste a las próxima etapa @TheVoiceChile !!!;Positivo
"Ay, lo amé. Voy por él (sí, aún sin haber escuchado a los demás). Cabros; ¡Eso es hacer propia una canción! #TheVoiceChile #TheVoiceKO";Positivo
Me gusta esta canción!!! Como se llama? #TheVoiceChile ��;Positivo
Lo mejor del programa  #TheVoiceChile es leerlos a uds jajajajajja mi vieja fan número 1 de sus comentarios. Saludos;Positivo
RT @anabalon: He visto psicólogos pencas , y Nicole ! #TheVoiceChile #TheVoiceKO;Negativo
